re_type,adv_bed,adv_bath,adv_park,pool,balcony,leisure,secondfloor,adv_size,district,adv_sale
house,3.0,1.0,4.0,True,False,True,False,280.0,Capim Macio,500000
house,4.0,3.0,2.0,False,False,False,False,170.0,Cidade da Esperanca,200000
house,4.0,1.0,3.0,False,False,False,False,220.0,Lagoa Nova,520000
house,3.0,3.0,4.0,False,False,False,False,181.0,Capim Macio,480000
house,3.0,3.0,2.0,False,False,True,False,122.0,Cidade da Esperanca,294000
house,5.0,4.0,9.0,False,False,False,False,413.0,Lagoa Nova,800000
house,3.0,1.0,4.0,False,False,False,False,194.0,Candelaria,850000
house,3.0,3.0,4.0,False,False,False,False,300.0,Candelaria,1399000
house,6.0,5.0,2.0,True,False,True,False,293.0,Ponta Negra,700000
house,3.0,1.0,2.0,False,False,False,False,292.0,Lagoa Nova,400000
house,2.0,2.0,1.0,False,False,False,False,120.0,Potengi,130000
house,3.0,1.0,1.0,False,False,False,False,180.0,Potengi,150000
house,4.0,5.0,3.0,True,False,True,False,213.0,Capim Macio,685000
house,4.0,4.0,3.0,False,True,True,False,200.0,Pitimbu,350000
house,3.0,1.0,6.0,False,False,False,False,260.0,Capim Macio,530000
house,3.0,2.0,2.0,False,False,False,False,120.0,Pajucara,210000
house,3.0,1.0,5.0,False,False,False,False,178.0,Capim Macio,375000
house,4.0,6.0,4.0,False,False,False,False,209.0,Capim Macio,600000
house,5.0,4.0,3.0,False,False,False,False,230.0,Candelaria,550000
house,3.0,3.0,4.0,False,False,False,False,165.0,Potengi,200000
house,3.0,2.0,1.0,False,False,False,False,75.0,Planalto,210000
house,5.0,2.0,1.0,True,False,True,True,550.0,Ponta Negra,2500000
house,3.0,3.0,2.0,False,False,False,False,196.0,Tirol,380000
house,3.0,1.0,2.0,False,False,False,False,250.0,Cidade Jardim,800000
house,4.0,6.0,3.0,False,False,True,False,210.0,Capim Macio,380000
house,3.0,1.0,2.0,False,False,False,False,280.0,Lagoa Nova,360000
house,4.0,6.0,4.0,False,False,False,False,320.0,Neopolis,500000
house,3.0,3.0,4.0,False,False,False,False,353.0,Ponta Negra,650000
house,3.0,2.0,2.0,False,False,False,False,168.0,Lagoa Nova,400000
house,4.0,1.0,4.0,False,False,False,False,284.0,Capim Macio,650000
house,3.0,4.0,3.0,False,False,False,False,274.0,Capim Macio,525000
house,5.0,6.0,4.0,False,False,False,False,290.0,Candelaria,650000
house,4.0,6.0,5.0,False,False,False,False,380.0,Capim Macio,2500000
house,2.0,2.0,1.0,False,False,False,False,130.0,Nossa Senhora da Apresentacao,110000
house,3.0,2.0,3.0,False,False,False,False,276.0,Lagoa Nova,550000
house,4.0,4.0,5.0,False,False,False,False,292.0,Lagoa Nova,570000
house,3.0,1.0,1.0,False,False,True,False,160.0,Capim Macio,530000
house,3.0,2.0,3.0,False,False,False,False,220.0,Potengi,300000
house,2.0,2.0,2.0,False,False,False,False,75.0,Planalto,210000
house,3.0,1.0,2.0,False,False,False,False,170.0,Lagoa Nova,450000
house,3.0,1.0,5.0,False,False,False,False,220.0,Capim Macio,600000
house,4.0,1.0,5.0,False,False,False,False,362.0,Lagoa Nova,450000
house,3.0,2.0,3.0,False,False,False,False,138.0,Pitimbu,260000
house,3.0,2.0,4.0,False,False,False,False,200.0,Lagoa Nova,500000
house,4.0,3.0,1.0,False,False,False,False,1000.0,Lagoa Nova,900000
house,3.0,5.0,3.0,True,True,True,False,250.0,Capim Macio,590000
house,3.0,3.0,2.0,False,False,False,False,234.0,Ponta Negra,650000
house,5.0,5.0,8.0,False,False,False,False,490.0,Capim Macio,900000
house,3.0,4.0,3.0,False,False,False,False,267.0,Capim Macio,1200000
house,3.0,1.0,2.0,False,False,True,False,210.0,Lagoa Nova,440000
house,3.0,4.0,3.0,False,False,False,False,140.0,Candelaria,310000
house,3.0,4.0,1.0,False,False,False,False,163.0,Lagoa Nova,430000
house,4.0,3.0,3.0,False,True,True,False,365.0,Candelaria,600000
house,3.0,2.0,5.0,False,False,True,False,495.0,Tirol,600000
house,3.0,3.0,6.0,False,False,False,False,255.0,Capim Macio,450000
house,3.0,4.0,2.0,False,False,False,False,180.0,Ponta Negra,680000
house,3.0,5.0,6.0,False,False,False,False,180.0,Capim Macio,400000
house,4.0,1.0,3.0,False,False,False,False,200.0,Tirol,599000
house,6.0,5.0,6.0,True,False,True,False,340.0,Ponta Negra,815000
house,4.0,6.0,1.0,False,False,False,False,300.0,Capim Macio,680000
house,5.0,5.0,5.0,False,False,False,False,480.0,Neopolis,500000
house,3.0,1.0,4.0,False,False,False,False,250.0,Lagoa Nova,750000
house,3.0,3.0,2.0,False,False,True,False,116.0,Capim Macio,300000
house,4.0,1.0,3.0,False,False,False,False,225.0,Neopolis,510000
house,2.0,2.0,1.0,False,False,False,False,110.0,Neopolis,300000
house,3.0,2.0,3.0,False,False,False,False,200.0,Potengi,290000
house,2.0,1.0,1.0,False,False,False,False,102.0,Alecrim,80000
house,3.0,1.0,2.0,False,False,False,False,180.0,Lagoa Nova,370000
house,3.0,2.0,3.0,False,False,False,False,86.0,Lagoa Nova,650000
house,3.0,3.0,2.0,False,False,False,False,227.0,Lagoa Nova,500000
house,4.0,4.0,4.0,False,False,False,False,240.0,Lagoa Nova,420000
house,4.0,2.0,4.0,False,False,False,False,220.0,Lagoa Nova,450000
house,4.0,1.0,2.0,False,False,False,False,160.0,Lagoa Nova,320000
house,4.0,3.0,3.0,False,False,False,False,264.0,Candelaria,600000
house,3.0,5.0,6.0,False,False,False,False,230.0,Neopolis,450000
house,3.0,5.0,4.0,False,False,False,False,254.0,Capim Macio,595000
house,6.0,4.0,1.0,False,False,False,False,328.0,Cidade Alta,490000
house,4.0,2.0,4.0,False,False,False,False,330.0,Tirol,587000
house,3.0,3.0,3.0,False,False,False,False,250.0,Ponta Negra,520000
house,3.0,2.0,1.0,False,False,False,False,170.0,Cidade da Esperanca,230000
house,3.0,3.0,4.0,False,False,True,False,219.0,Lagoa Nova,450000
house,2.0,4.0,1.0,False,False,False,False,150.0,Lagoa Nova,270000
house,4.0,3.0,2.0,False,False,False,False,160.0,Candelaria,350000
house,4.0,3.0,2.0,False,False,False,False,200.0,Lagoa Seca,450000
house,3.0,1.0,3.0,False,False,False,False,208.0,Pitimbu,280000
house,4.0,3.0,1.0,False,False,False,False,246.0,Lagoa Nova,500000
house,4.0,5.0,5.0,False,False,False,False,685.0,Lagoa Nova,700000
house,4.0,6.0,5.0,False,False,False,False,315.0,Lagoa Nova,550000
house,4.0,6.0,10.0,False,False,False,False,500.0,Candelaria,1600000
house,4.0,1.0,3.0,False,False,False,False,210.0,Ponta Negra,550000
house,3.0,5.0,5.0,False,False,False,False,280.0,Capim Macio,700000
house,4.0,5.0,4.0,False,False,False,False,330.0,Capim Macio,1100000
house,3.0,1.0,2.0,False,False,False,False,179.0,Candelaria,300000
house,3.0,2.0,4.0,False,False,False,False,180.0,Ponta Negra,350000
house,3.0,1.0,2.0,False,False,False,False,158.0,Pitimbu,225000
house,4.0,6.0,4.0,False,False,False,False,470.0,Ponta Negra,2000000
house,3.0,3.0,2.0,False,False,False,False,240.0,Neopolis,270000
house,3.0,4.0,2.0,True,True,True,True,223.0,San Vale,580000
house,3.0,3.0,3.0,False,False,False,False,193.0,Petropolis,400000
house,3.0,4.0,4.0,False,False,False,False,220.0,Capim Macio,550000
house,3.0,2.0,2.0,False,False,False,False,300.0,Lagoa Nova,700000
house,3.0,1.0,5.0,False,False,False,False,100.0,Alecrim,500000
house,3.0,2.0,2.0,False,False,False,False,220.0,Neopolis,240000
house,3.0,2.0,2.0,False,False,False,False,176.0,Lagoa Nova,530000
house,3.0,2.0,4.0,False,False,False,False,372.0,Lagoa Nova,780000
house,3.0,1.0,4.0,False,False,False,False,228.0,Pitimbu,275000
house,3.0,1.0,1.0,False,False,False,False,90.0,Lagoa Nova,500000
house,3.0,2.0,2.0,False,False,False,False,162.0,Candelaria,280000
house,4.0,1.0,5.0,False,False,False,False,258.0,Pitimbu,300000
house,3.0,1.0,2.0,False,False,False,False,157.0,Morro Branco,280000
house,4.0,1.0,1.0,False,False,False,False,280.0,Cidade Jardim,600000
house,3.0,4.0,5.0,False,False,False,False,260.0,Capim Macio,600000
house,8.0,8.0,1.0,False,False,False,False,670.0,Candelaria,1500000
house,3.0,2.0,1.0,False,False,False,False,109.0,Lagoa Nova,260000
house,3.0,4.0,4.0,False,False,False,False,211.0,Lagoa Nova,500000
house,3.0,3.0,6.0,False,False,False,False,520.0,San Vale,500000
house,3.0,1.0,3.0,False,False,True,False,182.0,Capim Macio,800000
house,3.0,2.0,1.0,False,False,False,False,115.0,Neopolis,260000
house,4.0,4.0,3.0,False,False,True,False,365.0,Candelaria,600000
house,3.0,2.0,3.0,False,False,False,False,330.0,Neopolis,400000
house,3.0,1.0,4.0,False,False,False,False,236.0,Pitimbu,350000
house,3.0,3.0,1.0,False,False,False,False,180.0,Candelaria,300000
house,3.0,3.0,2.0,False,False,False,False,199.0,Lagoa Nova,350000
house,2.0,2.0,1.0,False,False,False,False,110.0,Alecrim,190000
house,4.0,8.0,5.0,False,False,False,False,278.0,Candelaria,700000
house,6.0,5.0,5.0,False,False,True,False,600.0,Lagoa Nova,1100000
house,3.0,3.0,3.0,False,False,False,False,143.0,Neopolis,360000
house,2.0,2.0,1.0,False,False,False,False,105.0,Lagoa Nova,185000
house,4.0,5.0,10.0,False,False,False,False,300.0,Candelaria,1100000
house,3.0,4.0,2.0,False,False,False,False,215.0,Lagoa Nova,400000
house,3.0,1.0,2.0,False,False,False,False,162.0,Candelaria,280000
house,3.0,3.0,4.0,False,False,False,False,130.0,Neopolis,270000
house,3.0,1.0,1.0,False,False,False,False,120.0,Barro Vermelho,500000
house,5.0,5.0,15.0,False,False,False,False,1000.0,San Vale,3000000
house,3.0,2.0,2.0,False,False,False,False,197.0,Pitimbu,360000
house,3.0,4.0,2.0,False,False,False,False,160.0,Ponta Negra,350000
house,1.0,1.0,1.0,False,False,False,False,157.0,Capim Macio,500000
house,4.0,7.0,3.0,False,False,False,False,500.0,Candelaria,1300000
house,3.0,1.0,1.0,False,False,False,False,70.0,Potengi,160000
house,3.0,3.0,2.0,False,False,False,False,153.0,Cidade da Esperanca,280000
house,2.0,2.0,1.0,False,False,False,False,50.0,Ponta Negra,170000
house,3.0,3.0,4.0,False,False,False,False,220.0,Pajucara,350000
house,2.0,1.0,1.0,False,False,False,False,70.0,Planalto,135000
house,2.0,1.0,2.0,False,False,False,False,150.0,Planalto,150000
house,3.0,2.0,2.0,False,False,False,False,120.0,Neopolis,270000
house,3.0,3.0,5.0,False,False,False,False,662.0,Cidade Jardim,1800000
house,3.0,6.0,6.0,False,False,False,False,420.0,Capim Macio,620000
house,3.0,1.0,5.0,False,False,False,False,189.0,San Vale,410000
house,4.0,4.0,5.0,True,False,True,False,606.0,Capim Macio,1220000
house,3.0,2.0,4.0,False,False,False,False,139.0,Neopolis,370000
house,4.0,6.0,10.0,False,False,False,False,259.0,Tirol,2000000
house,3.0,2.0,2.0,False,False,False,False,110.0,Ponta Negra,390000
house,3.0,4.0,4.0,False,False,False,False,232.0,Lagoa Nova,800000
house,3.0,3.0,2.0,False,False,False,False,200.0,Candelaria,280000
house,3.0,2.0,2.0,False,False,False,False,176.0,Lagoa Nova,525000
house,3.0,2.0,10.0,False,False,False,False,104.0,Tirol,1000000
house,4.0,3.0,3.0,False,False,False,False,300.0,Lagoa Nova,750000
house,3.0,4.0,2.0,False,False,False,False,330.0,Candelaria,550000
house,3.0,4.0,2.0,False,False,False,False,260.0,Ponta Negra,800000
house,3.0,1.0,2.0,False,False,False,False,190.0,Neopolis,300000
house,2.0,1.0,1.0,False,False,False,False,120.0,Lagoa Nova,240000
house,1.0,1.0,1.0,False,False,False,False,34.0,Ponta Negra,190000
house,6.0,4.0,1.0,False,False,False,False,200.0,Cidade Alta,490000
house,3.0,3.0,2.0,False,False,False,False,220.0,Lagoa Nova,450000
house,3.0,4.0,5.0,False,False,False,False,336.0,Candelaria,600000
house,3.0,2.0,1.0,False,False,False,False,250.0,Potengi,160000
house,3.0,1.0,3.0,False,False,False,False,213.0,Lagoa Nova,390000
house,5.0,1.0,6.0,False,False,False,False,600.0,Pitimbu,1500000
house,3.0,1.0,4.0,False,False,False,False,380.0,Lagoa Nova,850000
house,2.0,1.0,4.0,True,False,True,False,338.0,Ponta Negra,400000
house,2.0,1.0,1.0,False,False,False,False,80.0,Planalto,130000
house,5.0,2.0,1.0,False,False,False,False,400.0,Capim Macio,750000
house,4.0,3.0,3.0,False,False,False,False,350.0,Candelaria,530000
house,5.0,7.0,2.0,False,False,False,False,500.0,Neopolis,580000
house,3.0,3.0,1.0,False,False,False,False,110.0,Alecrim,270000
house,3.0,3.0,3.0,False,False,False,False,260.0,Ponta Negra,350000
house,3.0,2.0,4.0,True,False,True,False,126.0,Ponta Negra,320000
house,2.0,1.0,2.0,False,False,False,False,120.0,Planalto,120000
house,3.0,2.0,3.0,False,False,False,False,300.0,Tirol,670000
house,4.0,5.0,8.0,False,False,False,False,350.0,Capim Macio,850000
house,4.0,6.0,2.0,False,False,False,False,330.0,Ponta Negra,1500000
house,3.0,4.0,4.0,False,False,False,False,300.0,Capim Macio,600000
house,4.0,5.0,4.0,False,False,False,False,300.0,Capim Macio,560000
house,4.0,3.0,1.0,False,False,False,False,250.0,Lagoa Nova,1700000
house,3.0,4.0,1.0,False,False,False,False,300.0,Capim Macio,750000
house,3.0,2.0,2.0,False,False,False,False,160.0,Planalto,160000
house,3.0,2.0,3.0,False,False,False,False,100.0,Pitimbu,220000
house,4.0,1.0,6.0,False,False,False,False,900.0,Lagoa Nova,1700000
house,3.0,3.0,2.0,False,False,False,False,280.0,Lagoa Nova,400000
house,3.0,3.0,2.0,False,False,False,False,150.0,Lagoa Nova,390000
house,3.0,3.0,5.0,False,False,False,False,300.0,Ponta Negra,500000
house,2.0,3.0,1.0,False,False,False,False,260.0,Alecrim,450000
house,3.0,2.0,2.0,False,False,False,False,163.0,Alecrim,230000
house,4.0,5.0,4.0,False,False,False,False,180.0,Neopolis,500000
house,3.0,2.0,5.0,False,False,False,False,495.0,Tirol,600000
house,3.0,2.0,2.0,False,False,False,False,150.0,Ponta Negra,300000
house,3.0,3.0,2.0,False,False,False,False,240.0,Neopolis,500000
house,3.0,1.0,2.0,False,False,False,False,207.0,Lagoa Nova,400000
house,5.0,5.0,1.0,True,False,False,False,420.0,Tirol,600000
house,3.0,2.0,1.0,False,False,False,False,214.0,Alecrim,280000
house,1.0,5.0,1.0,False,False,False,False,320.0,Lagoa Nova,400000
house,3.0,3.0,3.0,False,False,False,False,130.0,Candelaria,300000
house,4.0,3.0,2.0,False,False,False,False,221.0,Lagoa Nova,450000
house,3.0,1.0,1.0,False,False,False,False,138.0,Cidade Alta,280000
house,4.0,1.0,5.0,False,False,False,False,65.0,Planalto,300000
house,3.0,2.0,2.0,False,False,False,False,234.0,Ponta Negra,670000
house,4.0,3.0,2.0,False,False,False,False,160.0,Lagoa Nova,360000
house,3.0,1.0,1.0,False,False,False,False,105.0,Quintas,150000
house,3.0,2.0,1.0,False,False,False,False,240.0,Candelaria,750000
house,3.0,4.0,6.0,False,False,False,False,330.0,Capim Macio,700000
house,4.0,4.0,4.0,False,False,False,False,260.0,Tirol,500000
house,5.0,6.0,4.0,False,False,False,False,299.0,Ponta Negra,600000
house,2.0,2.0,1.0,False,False,False,False,62.0,Planalto,250000
house,3.0,2.0,1.0,False,False,False,False,199.0,Cidade Alta,380000
house,4.0,4.0,2.0,False,False,False,False,187.0,Neopolis,550000
house,2.0,1.0,1.0,False,False,False,False,120.0,Nossa Senhora da Apresentacao,80000
house,4.0,5.0,2.0,False,False,False,False,280.0,Cidade Jardim,800000
house,3.0,3.0,2.0,False,False,False,False,172.0,Capim Macio,280000
house,5.0,2.0,1.0,False,False,False,False,185.0,Alecrim,280000
house,3.0,3.0,5.0,False,False,False,False,840.0,Ponta Negra,2600000
house,3.0,3.0,3.0,False,False,False,False,223.0,Lagoa Nova,500000
house,4.0,4.0,1.0,False,False,False,False,465.0,Lagoa Nova,850000
house,3.0,5.0,4.0,False,False,False,False,250.0,Capim Macio,700000
house,3.0,2.0,1.0,False,False,False,False,370.0,Petropolis,400000
house,4.0,4.0,3.0,False,False,False,False,224.0,Lagoa Nova,580000
house,4.0,4.0,3.0,False,False,False,False,261.0,Cidade Jardim,650000
house,4.0,1.0,6.0,False,False,False,False,990.0,Lagoa Nova,2000000
house,2.0,1.0,2.0,False,False,False,False,48.0,Potengi,144600
house,2.0,1.0,3.0,False,False,False,False,75.0,Planalto,165000
house,3.0,4.0,3.0,False,False,False,False,180.0,POTILANDIA,420000
house,3.0,2.0,2.0,False,False,False,False,125.0,Candelaria,310000
house,3.0,4.0,6.0,False,False,False,False,230.0,Pitimbu,330000
house,4.0,3.0,1.0,False,False,False,False,430.0,Petropolis,1100000
house,3.0,2.0,3.0,False,False,False,False,150.0,Ponta Negra,390000
house,3.0,1.0,2.0,False,False,False,False,190.0,Lagoa Nova,350000
house,3.0,1.0,3.0,False,False,False,False,130.0,Alecrim,235000
house,3.0,3.0,2.0,True,False,True,False,242.0,Capim Macio,750000
house,3.0,2.0,4.0,False,False,False,False,260.0,Capim Macio,390000
house,3.0,3.0,2.0,False,False,False,False,192.0,Lagoa Nova,360000
house,2.0,3.0,1.0,False,False,False,False,120.0,Lagoa Nova,240000
house,3.0,4.0,4.0,False,False,False,False,350.0,Lagoa Nova,850000
house,3.0,3.0,3.0,False,False,False,False,270.0,Candelaria,800000
house,3.0,1.0,3.0,False,False,False,False,120.0,Pitimbu,280000
house,3.0,2.0,4.0,False,False,False,False,190.0,Lagoa Nova,450000
house,3.0,2.0,1.0,False,False,False,False,100.0,Ponta Negra,600000
house,2.0,3.0,2.0,False,False,False,False,154.0,Candelaria,260000
house,4.0,2.0,4.0,False,False,False,False,276.0,Candelaria,580000
house,6.0,5.0,4.0,False,False,False,False,285.0,Lagoa Nova,500000
house,4.0,4.0,2.0,False,False,False,False,170.0,Ponta Negra,200000
house,3.0,2.0,3.0,False,False,False,False,115.0,Lagoa Nova,350000
house,3.0,4.0,2.0,False,False,False,False,208.0,Ponta Negra,490000
house,6.0,3.0,8.0,False,False,False,False,480.0,Ponta Negra,800000
house,3.0,2.0,3.0,False,False,False,False,180.0,Candelaria,320000
house,3.0,2.0,3.0,False,False,False,False,120.0,Neopolis,220000
house,4.0,5.0,4.0,False,False,False,False,300.0,Ponta Negra,450000
house,9.0,11.0,7.0,True,False,True,False,450.0,Ponta Negra,750000
house,4.0,4.0,3.0,False,False,False,False,317.0,Lagoa Nova,400000
house,4.0,5.0,3.0,False,False,False,False,200.0,Cidade Jardim,450000
house,3.0,3.0,8.0,False,False,False,False,160.0,Capim Macio,420000
house,3.0,4.0,2.0,False,False,False,False,300.0,Tirol,800000
house,3.0,4.0,1.0,False,False,False,False,275.0,Redinha,350000
house,3.0,1.0,1.0,False,False,False,False,200.0,Potengi,170000
house,4.0,4.0,6.0,False,False,False,False,505.0,Candelaria,1500000
house,3.0,2.0,4.0,True,False,True,False,160.0,Ponta Negra,500000
house,3.0,3.0,4.0,False,False,False,False,140.0,Candelaria,420000
house,5.0,4.0,2.0,False,False,False,False,210.0,Barro Vermelho,335000
house,5.0,5.0,3.0,False,False,False,False,276.0,Pitimbu,300000
house,3.0,2.0,4.0,False,False,False,False,215.0,Barro Vermelho,750000
house,1.0,2.0,4.0,False,False,False,False,130.0,Morro Branco,270000
house,4.0,4.0,4.0,False,False,False,False,225.0,Lagoa Nova,450000
house,4.0,6.0,4.0,False,False,False,False,300.0,POTILANDIA,520000
house,3.0,1.0,2.0,False,False,False,False,147.0,Tirol,294000
house,5.0,5.0,5.0,False,False,False,False,260.0,Candelaria,600000
house,3.0,1.0,4.0,False,False,False,False,160.0,Cidade Verde,350000
house,2.0,1.0,1.0,False,False,False,False,75.0,Neopolis,210000
house,3.0,1.0,2.0,False,False,False,False,176.0,Lagoa Nova,370000
house,3.0,2.0,3.0,False,False,False,False,200.0,Capim Macio,570000
house,3.0,3.0,2.0,True,False,True,False,200.0,Capim Macio,520000
house,4.0,4.0,5.0,False,False,False,False,232.0,Morro Branco,700000
house,4.0,3.0,6.0,False,False,False,False,298.0,Ponta Negra,800000
house,4.0,4.0,2.0,False,False,False,False,270.0,Pitimbu,280000
house,3.0,3.0,2.0,False,False,False,False,300.0,Lagoa Nova,550000
house,1.0,1.0,2.0,False,False,False,False,296.0,Neopolis,350000
house,3.0,4.0,3.0,False,False,False,False,350.0,Nova Descoberta,470000
house,3.0,2.0,2.0,False,False,False,False,117.0,Tirol,420000
house,2.0,1.0,1.0,False,False,False,False,42.0,Ponta Negra,260000
house,4.0,3.0,4.0,False,False,False,False,170.0,Candelaria,300000
house,4.0,6.0,3.0,False,False,False,False,264.0,Cidade Jardim,850000
house,3.0,4.0,3.0,False,False,False,False,207.0,San Vale,350000
house,6.0,7.0,4.0,False,False,False,False,450.0,Ponta Negra,550000
house,4.0,6.0,7.0,False,False,False,False,450.0,San Vale,700000
house,3.0,3.0,4.0,False,False,False,False,260.0,Ponta Negra,450000
house,3.0,4.0,7.0,False,False,False,False,275.0,Candelaria,450000
house,4.0,3.0,1.0,False,False,False,False,200.0,Ponta Negra,350000
house,3.0,3.0,3.0,False,False,False,False,200.0,Tirol,900000
house,3.0,5.0,4.0,False,False,False,False,423.0,Lagoa Nova,820000
house,3.0,3.0,2.0,False,False,False,False,110.0,Candelaria,250000
house,5.0,3.0,4.0,False,False,False,False,248.0,POTILANDIA,550000
house,4.0,3.0,4.0,False,False,False,False,280.0,Pitimbu,300000
house,4.0,2.0,4.0,False,False,False,False,260.0,Candelaria,1500000
house,3.0,2.0,2.0,False,False,False,False,160.0,Planalto,240000
house,3.0,3.0,4.0,False,False,False,False,180.0,Ponta Negra,350000
house,3.0,5.0,2.0,False,False,False,False,240.0,Ponta Negra,570000
house,3.0,3.0,2.0,False,False,False,False,150.0,Ponta Negra,380000
house,4.0,2.0,1.0,False,False,False,False,210.0,Barro Vermelho,350000
house,3.0,2.0,2.0,False,False,False,False,145.0,Igapo,200000
house,4.0,3.0,4.0,False,False,False,False,705.0,Morro Branco,1150000
house,3.0,5.0,4.0,False,False,False,False,250.0,Candelaria,530000
house,3.0,3.0,4.0,False,False,False,False,196.0,Pitimbu,320000
house,4.0,2.0,1.0,False,False,False,False,130.0,Morro Branco,280000
house,3.0,4.0,2.0,False,False,False,False,197.0,Pitimbu,650000
house,6.0,7.0,30.0,False,False,False,False,500.0,Redinha,650000
house,3.0,3.0,2.0,False,False,False,False,160.0,Tirol,690000
house,2.0,3.0,2.0,False,False,False,False,169.0,Pitimbu,200000
house,3.0,2.0,4.0,False,False,False,False,220.0,Pitimbu,320000
house,6.0,6.0,2.0,False,False,False,False,329.0,POTILANDIA,700000
house,4.0,1.0,1.0,False,False,False,False,250.0,Neopolis,400000
house,3.0,1.0,2.0,False,False,False,False,100.0,POTILANDIA,290000
house,3.0,2.0,2.0,False,False,False,False,140.0,Neopolis,270000
house,4.0,7.0,4.0,False,False,False,False,230.0,Capim Macio,500000
house,3.0,2.0,2.0,False,False,False,False,197.0,Pitimbu,360000
house,3.0,4.0,4.0,False,False,False,False,239.0,Cidade Jardim,450000
house,4.0,3.0,4.0,False,False,False,False,200.0,Pitimbu,320000
house,2.0,2.0,1.0,False,False,False,False,52.0,Nossa Senhora da Apresentacao,115000
house,3.0,1.0,3.0,False,False,False,False,258.0,Pitimbu,350000
house,3.0,4.0,1.0,False,False,False,False,141.0,Morro Branco,380000
house,3.0,2.0,2.0,False,False,False,False,150.0,Candelaria,350000
house,3.0,3.0,3.0,False,False,False,False,160.0,Candelaria,310000
house,3.0,4.0,4.0,False,False,False,False,350.0,Morro Branco,800000
house,2.0,1.0,5.0,False,False,False,False,85.0,Pitimbu,200000
house,3.0,3.0,2.0,False,False,False,False,220.0,Cidade Verde,350000
house,3.0,1.0,4.0,False,False,False,False,180.0,Pitimbu,245000
house,5.0,1.0,4.0,False,False,False,False,490.0,Capim Macio,1300000
house,6.0,5.0,4.0,False,False,False,False,280.0,POTILANDIA,580000
house,3.0,2.0,1.0,False,False,False,False,300.0,Capim Macio,650000
house,4.0,4.0,5.0,False,False,False,False,320.0,Pitimbu,370000
house,4.0,4.0,6.0,False,False,False,False,230.0,Capim Macio,750000
house,4.0,2.0,1.0,False,False,False,False,185.0,Quintas,230000
house,4.0,3.0,3.0,False,False,False,False,680.0,Lagoa Nova,600000
house,4.0,5.0,5.0,False,False,False,False,480.0,Candelaria,800000
house,3.0,1.0,2.0,False,False,False,False,280.0,Pitimbu,270000
house,6.0,4.0,2.0,False,False,False,False,300.0,Lagoa Nova,490000
house,5.0,3.0,4.0,False,False,False,False,290.0,POTILANDIA,650000
house,3.0,2.0,3.0,False,False,False,False,160.0,Pitimbu,250000
house,3.0,1.0,4.0,False,False,False,False,220.0,POTILANDIA,430000
house,4.0,6.0,4.0,False,False,False,False,350.0,Cidade Jardim,500000
house,3.0,3.0,1.0,False,False,False,False,150.0,Neopolis,265000
house,7.0,8.0,1.0,False,False,False,False,450.0,Ponta Negra,800000
house,5.0,1.0,1.0,False,False,False,False,112.0,Alecrim,240000
house,2.0,1.0,2.0,False,False,False,False,55.0,Planalto,140000
house,4.0,5.0,5.0,False,False,False,False,230.0,Ponta Negra,600000
house,4.0,1.0,1.0,False,False,False,False,380.0,Lagoa Nova,400000
house,3.0,3.0,2.0,False,False,False,False,170.0,Neopolis,300000
house,4.0,6.0,3.0,False,False,False,False,345.0,Cidade Verde,1400000
house,3.0,3.0,4.0,False,False,False,False,220.0,San Vale,570000
house,4.0,4.0,5.0,False,False,False,False,240.0,Capim Macio,550000
house,3.0,1.0,4.0,False,False,False,False,102.0,Pitimbu,280000
house,2.0,1.0,4.0,False,False,False,False,90.0,Planalto,250000
house,3.0,4.0,2.0,False,False,False,False,252.0,Pitimbu,320000
house,3.0,3.0,1.0,False,False,False,False,120.0,Potengi,150000
house,2.0,3.0,1.0,False,False,False,False,235.0,Neopolis,220000
house,3.0,3.0,3.0,False,False,False,False,340.0,Capim Macio,850000
house,3.0,3.0,2.0,False,False,False,False,138.0,Tirol,295000
house,3.0,3.0,4.0,False,False,False,False,150.0,Neopolis,280000
house,3.0,2.0,4.0,False,False,False,False,220.0,Lagoa Nova,460000
house,3.0,3.0,3.0,False,False,False,False,250.0,Ponta Negra,430000
house,4.0,4.0,2.0,False,False,False,False,243.0,Lagoa Nova,600000
house,5.0,4.0,7.0,False,False,False,False,193.0,Candelaria,480000
house,2.0,1.0,1.0,False,False,False,False,65.0,Alecrim,250000
house,3.0,6.0,2.0,False,False,False,False,400.0,Capim Macio,950000
house,5.0,3.0,1.0,False,False,False,False,210.0,Alecrim,430000
house,3.0,1.0,3.0,False,False,False,False,258.0,Pitimbu,350000
house,4.0,3.0,3.0,False,False,False,False,250.0,Cidade da Esperanca,380000
house,3.0,3.0,12.0,False,False,False,False,300.0,Capim Macio,850000
house,3.0,1.0,2.0,False,False,False,False,300.0,San Vale,580000
house,3.0,2.0,3.0,False,False,False,False,150.0,Pitimbu,325000
house,3.0,4.0,2.0,False,False,False,False,265.0,San Vale,460000
house,5.0,1.0,2.0,False,False,False,False,256.0,Lagoa Nova,430000
house,2.0,3.0,2.0,False,False,False,False,220.0,Barro Vermelho,580000
house,3.0,2.0,6.0,False,False,True,False,120.0,Ponta Negra,599000
house,4.0,2.0,4.0,False,False,False,False,200.0,Lagoa Nova,330000
house,3.0,4.0,2.0,False,False,False,False,350.0,Candelaria,1200000
house,8.0,6.0,8.0,False,False,False,False,360.0,Cidade Jardim,560000
