adv_address,adv_sale,adv_condofee,adv_bed,adv_bath,adv_park,adv_size,features,district,re_type
Lagoa Nova  Natal - RN,R$ 490000,NotFound,3,1,2,194, Churrasqueira / Cozinha / Interfone / Piscina / Jardim / Espaco verde / Parque / Area de servico ,Lagoa Nova,house
Rua Engenheiro Octï¿½vio Tavares  3701 - Candelï¿½ria  Natal - RN,R$ 1000000,NotFound,4,2,3,700, Churrasqueira / Circuito de Seguranca / Cozinha / Interfone / Lavanderia / Mobiliado / Vista exterior / Quintal / Jardim / Espaco verde / Parque / Sauna / Area de servico / Vigia ,Candelaria,house
Rua Francisco Maia Sobrinho - Lagoa Nova  Natal - RN,R$ 380000,NotFound,3,3,2,300,NotFound,Lagoa Nova,house
Rua Doutor Otï¿½vio Maia  2490 - Lagoa Nova  Natal - RN,R$ 520000,NotFound,3,1,2,320, Cozinha / Interfone / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Lagoa Nova,house
Rua Teatrï¿½logo Meira Pires  445 - Capim Macio  Natal - RN,R$ 495000,NotFound,4,6,3,240, Cozinha / Mobiliado / Academia / Churrasqueira / Espaco gourmet ,Capim Macio,house
Avenida do Sol - Candelï¿½ria  Natal - RN,R$ 270000,NotFound,3,2,1,240, Proximo a shopping / Jardim / Quintal / Perto de vias de acesso / Ar-condicionado ,Candelaria,house
Lagoa Nova  Natal - RN,R$ 500000,NotFound,4,3,2,250, Cozinha / Lavanderia / Area de servico ,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 950000,NotFound,3,1,3,120,NotFound,Candelaria,house
Pitimbu  Natal - RN,R$ 200000,NotFound,2,1,3,150, Circuito de Seguranca / Cozinha / Area de servico ,Pitimbu,house
Redinha  Natal - RN,R$ 460000,NotFound,6,2,10,480, Varanda / Ar-condicionado / Jardim / Quintal / Churrasqueira / Cozinha / Area de servico / Piscina ,Redinha,house
Rua Ruth Bezerra Galvï¿½o  297 - Ponta Negra  Natal - RN,R$ 250000,NotFound,2,1,2,113,NotFound,Ponta Negra,house
Cidade Satelite  Natal - RN,R$ 280000,NotFound,3,1,2,280, Quintal ,Pitimbu,house
Pajucara  Natal - RN,R$ 100000,NotFound,2,NotFound,3,62, Area de servico / Piscina / Quintal ,Pajucara,house
Rua Amaro Mesquita - Lagoa Nova  Natal - RN,R$ 430000,NotFound,3,4,2,200, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Quintal / Ar-condicionado / Cozinha / Garagem ,Lagoa Nova,house
Ponta Negra  Natal - RN,R$ 350000,NotFound,3,3,5,184, Ar-condicionado / Cozinha / Interfone / Lavanderia / Sistema de alarme / Quintal / Area de servico ,Ponta Negra,house
Rua Severina Ferreira de Medeiros  58 - Capim Macio  Natal - RN,R$ 560000,NotFound,3,2,4,253, Churrasqueira ,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 270000,NotFound,3,1,2,80, Cozinha / Quintal / Area de servico ,Lagoa Nova,house
Cidade Satelite  Natal - RN,R$ 380000,NotFound,3,1,2,280, Churrasqueira / Piscina / Area de servico ,Pitimbu,house
Rua Praia de Guajiru  9200 - Ponta Negra  Natal - RN,R$ 380000,NotFound,3,1,2,516,NotFound,Ponta Negra,house
Candelï¿½ria  Natal - RN,R$ 600000,NotFound,4,1,6,365, Quintal / Jardim / Espaco verde / Parque / Area de servico ,Candelaria,house
Rua Doutor Dalton Cunha - Candelï¿½ria  Natal - RN,R$ 480000,NotFound,4,1,4,400, Cozinha / Interfone / Quintal / Area de servico ,Candelaria,house
Capim Macio  Natal - RN,R$ 550000,NotFound,5,4,6,435, Ar-condicionado / Cozinha / Lavanderia / Piscina / Sistema de alarme / TV a cabo / Escritï¿½rio / Quintal / Area de servico ,Capim Macio,house
Nova Descoberta  Natal - RN,R$ 450000,NotFound,4,4,3,150, Ar-condicionado / Cozinha / Lavanderia / TV a cabo / Quintal / Area de servico ,Nova Descoberta,house
Rua Abraham Tahim  1984 - Capim Macio  Natal - RN,R$ 460000,NotFound,3,1,5,200, Interfone / Quintal / Area de servico ,Capim Macio,house
Rua Desembargador Tomaz Salustino  2024 - Lagoa Nova  Natal - RN,R$ 250000,NotFound,3,NotFound,4,NotFound, Area de servico / Cozinha ,Lagoa Nova,house
Capim Macio  Natal - RN,R$ 850000,NotFound,6,5,4,424, Ar-condicionado / Churrasqueira / Cozinha / Interfone / Jardim / Lavanderia / Piscina / Sistema de alarme / TV a cabo / Escritï¿½rio / Quintal / Area de servico ,Capim Macio,house
Pitimbu  Natal - RN,R$ 300000,NotFound,3,1,2,185, Cozinha / Jardim / Espaco verde / Parque / Area de servico ,Pitimbu,house
PARNAMIRIM  Natal - RN,R$ 330000,NotFound,3,3,5,151, Cozinha / Sistema de alarme / Garagem / Ar-condicionado / Quintal / Jardim ,PARNAMIRIM,house
Lagoa Nova  Natal - RN,R$ 240000,NotFound,3,1,2,142, Cozinha / Area de servico ,Lagoa Nova,house
Ponta Negra  Natal - RN,R$ 650000,NotFound,5,6,5,230, Cozinha / Garagem / Quintal / Jardim ,Ponta Negra,house
San Vale  Natal - RN,R$ 780000,NotFound,4,2,3,600, Churrasqueira / Cozinha / Piscina ,San Vale,house
PARNAMIRIM  Natal - RN,R$ 370000,R$ 410,3,1,NotFound,170, Churrasqueira / Cozinha / Piscina / Jardim / Espaco verde / Parque / Area de servico ,PARNAMIRIM,house
Rua Joca Soares - Candelï¿½ria  Natal - RN,R$ 700000,NotFound,3,3,3,464,NotFound,Candelaria,house
PARNAMIRIM  Natal - RN,R$ 360000,NotFound,3,1,NotFound,130, Churrasqueira / Cozinha / Interfone / Piscina / Area de servico ,PARNAMIRIM,house
Rua Dona Maria Cï¿½mara  3554 - Capim Macio  Natal - RN,R$ 950000,NotFound,5,1,6,500,NotFound,Capim Macio,house
Capim Macio  Natal - RN,R$ 500000,NotFound,5,6,4,350, Churrasqueira / Cozinha / Interfone / Lavanderia / Piscina / Varanda / Sistema de alarme / TV a cabo / Escritï¿½rio / Quintal / Area de servico ,Capim Macio,house
Rua Calistrato Carrilho  848 - Barro Vermelho  Natal - RN,R$ 690000,NotFound,4,1,3,400, Cozinha / Quintal / Area de servico ,Barro Vermelho,house
Lagoa Nova  Natal - RN,R$ 500000,NotFound,3,1,2,228, Cozinha / Lavanderia / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 230000,NotFound,3,1,2,150, Cozinha / Area de servico ,Candelaria,house
Pitimbu  Natal - RN,R$ 155000,NotFound,1,1,3,360, Cozinha / Lavanderia / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Pitimbu,house
Capim Macio  Natal - RN,R$ 850000,NotFound,4,4,4,424, Ar-condicionado / Cozinha / Interfone / Jardim / Lavanderia / Piscina / Varanda / Sistema de alarme / TV a cabo / Escritï¿½rio / Quintal / Area de servico ,Capim Macio,house
Rua ï¿½rico Verï¿½ssimo - Candelï¿½ria  Natal - RN,R$ 345000,NotFound,3,2,3,170,NotFound,Candelaria,house
Rua Walter Duarte Pereira  1668 - Capim Macio  Natal - RN,R$ 429000,NotFound,3,2,2,360, Churrasqueira ,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 1100000,NotFound,3,NotFound,5,NotFound, Area de servico / Churrasqueira / Cozinha / Quintal / Piscina ,Candelaria,house
Igapo  Natal - RN,R$ 340000,NotFound,6,5,1,250, Ar-condicionado / Area de servico / Cozinha / Quintal / Garagem ,Igapo,house
Rua Joca Soares - Candelï¿½ria  Natal - RN,R$ 700000,NotFound,4,4,3,464, Sistema de alarme / Interfone / Circuito de Seguranca / Vigia / Churrasqueira / Jardim / Piscina / Area de servico / Cozinha / Garagem ,Candelaria,house
Pitimbu  Natal - RN,R$ 270000,NotFound,3,2,3,130, Area de servico ,Pitimbu,house
Candelï¿½ria  Natal - RN,R$ 970000,NotFound,5,6,10,430, Churrasqueira / Cozinha / Piscina / Escritï¿½rio / Area de servico ,Candelaria,house
Capim Macio  Natal - RN,R$ 700000,NotFound,3,1,2,320, Cozinha / Quintal / Area de servico ,Capim Macio,house
Nova Descoberta  Natal - RN,R$ 450000,NotFound,3,2,3,200, Perto de vias de acesso / Depï¿½sito / Sistema de alarme / Proximo a shopping / Interfone / Jardim / Quintal ,Nova Descoberta,house
Pitimbu  Natal - RN,R$ 159990,NotFound,3,1,2,250, Cozinha / Jardim / Espaco verde / Parque / Area de servico ,Pitimbu,house
Candelï¿½ria  Natal - RN,R$ 320000,NotFound,3,1,1,250, Cozinha / Area de servico ,Candelaria,house
Capim Macio  Natal - RN,R$ 600000,NotFound,3,NotFound,NotFound,450, Area de servico / Churrasqueira / Cozinha / Espaco verde / Parque / Jardim / Quintal / Lavanderia / Piscina ,Capim Macio,house
Cidade Satelite  Natal - RN,R$ 400000,NotFound,5,1,8,240, Circuito de Seguranca / Cozinha / Interfone / Quintal / Area de servico ,Pitimbu,house
Tirol  Natal - RN,R$ 690000,NotFound,3,3,NotFound,270, Cozinha / Escritï¿½rio / Area de servico ,Tirol,house
Rua Josï¿½ Tomaz Ferreira Campos  2175 - Candelï¿½ria  Natal - RN,R$ 290000,NotFound,3,1,2,138, Cozinha / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Candelaria,house
Rua das Algarobas  1575 - Pitimbu  Natal - RN,R$ 310000,NotFound,4,1,2,138,NotFound,Pitimbu,house
Avenida Erivan Franï¿½a - Ponta Negra  Natal - RN,R$ 2200000,NotFound,5,5,18,550, Ar-condicionado / Piscina / Proximo a shopping / Mobiliado / Churrasqueira / Interfone / Quintal / Sistema de alarme / Depï¿½sito / Perto de vias de acesso / Varanda / Jardim ,Ponta Negra,house
Candelï¿½ria  Natal - RN,R$ 300000,NotFound,5,2,NotFound,216, Cozinha / Quintal / Area de servico ,Candelaria,house
Candelï¿½ria  Natal - RN,R$ 400000,NotFound,3,1,2,210, Cozinha / Quintal / Area de servico ,Candelaria,house
Ponta Negra  Natal - RN,R$ 450000,NotFound,4,1,4,235, Cozinha / Quintal ,Ponta Negra,house
Cidade Satelite  Natal - RN,R$ 260000,NotFound,3,1,3,90, Churrasqueira / Piscina / Area de servico ,Pitimbu,house
Ponta Negra  Natal - RN,R$ 500000,NotFound,3,1,1,300, Churrasqueira / Cozinha / Quintal / Area de servico ,Ponta Negra,house
Ponta Negra  Natal - RN,R$ 400000,NotFound,3,2,2,195, Churrasqueira / Escritï¿½rio ,Ponta Negra,house
Candelï¿½ria  Natal - RN,R$ 260000,NotFound,3,1,2,137, Cozinha / Interfone / Quintal / Area de servico ,Candelaria,house
Rua Professor Nilo de Albuquerque Mello  256 - Neopolis  Natal - RN,R$ 410000,NotFound,4,1,2,214, Churrasqueira ,Neopolis,house
Cidade da Cidade da Esperanca  Natal - RN,R$ 200000,NotFound,3,1,3,50,NotFound,Cidade da Esperanca,house
Capim Macio  Natal - RN,R$ 530000,NotFound,3,1,2,250, Cozinha / Lavanderia / Piscina / Quintal / Area de servico ,Capim Macio,house
Rua das Algas  2198 - Ponta Negra  Natal - RN,R$ 680000,NotFound,8,2,4,300, Churrasqueira ,Ponta Negra,house
Ponta Negra  Natal - RN,R$ 680000,NotFound,3,5,6,358, Cozinha / Varanda / Quintal / Area de servico ,Ponta Negra,house
Neopolis  Natal - RN,R$ 300000,NotFound,3,2,2,141, Quintal / Area de servico ,Neopolis,house
Pajucara  Natal - RN,R$ 200000,NotFound,3,1,1,110, Churrasqueira / Ar-condicionado / Varanda / Area de servico ,Pajucara,house
Rua Josï¿½ Martins - Lagoa Nova  Natal - RN,R$ 1200000,NotFound,4,1,5,432, Churrasqueira / Interfone / Piscina / Quintal / Area de servico ,Lagoa Nova,house
Rua Aristï¿½des Porpino Filho  225 - Ponta Negra  Natal - RN,R$ 550000,NotFound,4,1,3,277,NotFound,Ponta Negra,house
Rua Industrial Joï¿½o Motta  1685 - Capim Macio  Natal - RN,R$ 950000,NotFound,7,2,8,500, Churrasqueira ,Capim Macio,house
Rua Peroba - Pitimbu  Natal - RN,R$ 250000,NotFound,4,3,3,160, Garagem / Cozinha ,Pitimbu,house
Lagoa Nova  Natal - RN,R$ 1100000,NotFound,3,1,2,354, Cozinha / Varanda / TV a cabo / Escritï¿½rio / Area de servico ,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 350000,NotFound,4,4,7,227, Cozinha / Lavanderia / Quintal / Area de servico ,Candelaria,house
Capim Macio  Natal - RN,R$ 620000,NotFound,3,1,4,375, Churrasqueira / Cozinha / Piscina / Quintal / Area de servico ,Capim Macio,house
Redinha  Natal - RN,R$ 490000,NotFound,3,3,NotFound,250, Piscina / Interfone / Jardim ,Redinha,house
Rua Abraham Tahim  1960 - Capim Macio  Natal - RN,R$ 680000,NotFound,4,1,6,450, Churrasqueira / Mobiliado ,Capim Macio,house
PARNAMIRIM  Natal - RN,R$ 4700000,R$ 650,4,1,6,650, Circuito de Seguranca / Mobiliado / Piscina / Jardim / Espaco verde / Parque / Area de servico / Vigia ,PARNAMIRIM,house
Candelï¿½ria  Natal - RN,R$ 290000,NotFound,4,1,2,NotFound, Area de servico / Cozinha / Quintal ,Candelaria,house
Candelï¿½ria  Natal - RN,R$ 270000,NotFound,2,1,3,154, Cozinha / Area de servico ,Candelaria,house
Barro Vermelho  Natal - RN,R$ 200000,NotFound,2,1,1,175, Cozinha / Interfone / Quintal / Area de servico ,Barro Vermelho,house
Cidade Jardim  Natal - RN,R$ 1800000,NotFound,4,1,5,680, Churrasqueira / Cozinha / Interfone / Lavanderia / Piscina / Quintal / Jardim / Espaco verde / Parque / Sauna / Area de servico ,Cidade Jardim,house
Planalto  Natal - RN,R$ 140000,NotFound,2,1,2,60, Cozinha / Quintal / Area de servico ,Planalto,house
Pitimbu  Natal - RN,R$ 240000,NotFound,2,1,2,70, Cozinha / Area de servico ,Pitimbu,house
Rua Missionï¿½rio Gunnar Vingren  1926 - Capim Macio  Natal - RN,R$ 800000,NotFound,5,1,2,460,NotFound,Capim Macio,house
Capim Macio  Natal - RN,R$ 350000,NotFound,3,1,3,220, Area de servico / Cozinha / Quintal ,Capim Macio,house
Rua Aristï¿½des Porpino Filho  260 - Ponta Negra  Natal - RN,R$ 1400000,NotFound,20,1,80,450, Mobiliado ,Ponta Negra,house
Capim Macio  Natal - RN,R$ 500000,NotFound,3,NotFound,4,200, Area de servico / Churrasqueira / Cozinha / Lavanderia / Quintal ,Capim Macio,house
Ponta Negra  Natal - RN,R$ 590000,NotFound,4,2,2,275, Churrasqueira ,Ponta Negra,house
Rua Doutor Nildo Alf - Capim Macio  Natal - RN,R$ 800000,NotFound,3,1,4,320,NotFound,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 630000,NotFound,4,1,4,302, Cozinha / Piscina / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Lagoa Nova,house
Avenida do Sol - Candelï¿½ria  Natal - RN,R$ 280000,NotFound,3,2,1,200, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Cozinha / Depï¿½sito / Quintal / Garagem / Area de servico / Vigia / Interfone / Circuito de Seguranca ,Candelaria,house
Rua Francisco Pignataro  1001 - Capim Macio  Natal - RN,R$ 900000,NotFound,4,1,4,398, Churrasqueira ,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 525000,NotFound,3,4,2,322, Cozinha / Area de servico ,Lagoa Nova,house
Cidade Alta  Natal - RN,R$ 280000,NotFound,12,1,3,400, Area de servico ,Cidade Alta,house
Alecrim  Natal - RN,R$ 260000,NotFound,5,1,NotFound,112, Area de servico ,Alecrim,house
Rua Desembargador Jaime Jenner de Aquino  79 - Ponta Negra  Natal - RN,R$ 300000,NotFound,3,2,2,117, Churrasqueira ,Ponta Negra,house
Tirol  Natal - RN,R$ 890000,NotFound,3,1,NotFound,235, Cozinha / Area de servico ,Tirol,house
Rua Praia do Guaxinim - Ponta Negra  Natal - RN,R$ 550000,NotFound,3,3,2,330, Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Perto de vias de acesso / Piscina / Jardim / Churrasqueira / Cozinha / Area de servico / Quintal ,Ponta Negra,house
Quintas  Natal - RN,R$ 800000,NotFound,2,2,NotFound,600, Cozinha ,Quintas,house
Rua Valter Fernandes  1890 - Capim Macio  Natal - RN,R$ 799000,NotFound,4,1,4,350, Churrasqueira ,Capim Macio,house
Alecrim  Natal - RN,R$ 430000,NotFound,3,1,2,280, Cozinha / Lavanderia / Area de servico ,Alecrim,house
Candelï¿½ria  Natal - RN,R$ 790000,NotFound,3,1,3,314, Churrasqueira / Cozinha / Interfone / Piscina / Quintal / Area de servico ,Candelaria,house
Lagoa Nova  Natal - RN,R$ 350000,NotFound,3,2,4,159,NotFound,Lagoa Nova,house
Pitimbu  Natal - RN,R$ 319000,NotFound,2,1,6,320, Cozinha / Quintal / Area de servico ,Pitimbu,house
Rua Abraham Tahim  1916 - Capim Macio  Natal - RN,R$ 380000,NotFound,3,2,6,245, Cozinha / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Capim Macio,house
Pitimbu  Natal - RN,R$ 280000,NotFound,3,1,2,260, Cozinha / Interfone / Lavanderia / Piscina / Sistema de alarme / TV a cabo / Area de servico ,Pitimbu,house
Lagoa Nova  Natal - RN,R$ 450000,NotFound,3,NotFound,2,120, Area de servico ,Lagoa Nova,house
Capim Macio  Natal - RN,R$ 750000,NotFound,4,1,4,800, Cozinha / Interfone / Lavanderia / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Capim Macio,house
Barro Vermelho  Natal - RN,R$ 450000,NotFound,4,2,2,480, Cozinha / Lavanderia / Area de servico ,Barro Vermelho,house
Capim Macio  Natal - RN,R$ 750000,NotFound,3,2,2,480,NotFound,Capim Macio,house
Ponta Negra  Natal - RN,R$ 690000,NotFound,4,3,2,319, Churrasqueira ,Ponta Negra,house
Candelï¿½ria  Natal - RN,R$ 250000,NotFound,4,4,2,217, Churrasqueira / Cozinha / Jardim / Lavanderia / Quintal / Area de servico ,Candelaria,house
Cidade Jardim  Natal - RN,R$ 1600000,NotFound,6,2,8,630, Churrasqueira / Cozinha / Piscina / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Cidade Jardim,house
Capim Macio  Natal - RN,R$ 850000,NotFound,3,1,2,300, Cozinha / Piscina / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Capim Macio,house
Cidade Verde  Natal - RN,R$ 320000,NotFound,3,1,2,180, Cozinha / Area de servico ,Cidade Verde,house
Ponta Negra  Natal - RN,R$ 850000,NotFound,10,10,NotFound,450, Mobiliado ,Ponta Negra,house
Rua Manoel de Pininha  99 - Ponta Negra  Natal - RN,R$ 700000,NotFound,4,1,4,369,NotFound,Ponta Negra,house
Rua Desembargador Hemetï¿½rio Fernandes - Tirol  Natal - RN,R$ 300000,NotFound,3,2,13,180, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Salao de jogos / Salao de jogos / Sistema de alarme / Condomï¿½nio fechado / Seguranï¿½a 24h / Circuito de Seguranca / Cozinha / Garagem / Depï¿½sito / Area de servico ,Tirol,house
Rua Amaro Lï¿½cio  11 - Lagoa Nova  Natal - RN,R$ 180000,NotFound,2,1,NotFound,90, Cozinha / Quintal / Area de servico ,Lagoa Nova,house
Ponta Negra  Natal - RN,R$ 350000,NotFound,2,1,2,117, Cozinha / Interfone / Lavanderia / Quintal / Area de servico ,Ponta Negra,house
Cidade Jardim  Natal - RN,R$ 2000000,NotFound,6,1,8,616, Churrasqueira / Cozinha / Interfone / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Cidade Jardim,house
Capim Macio  Natal - RN,R$ 750000,NotFound,3,1,2,277, Churrasqueira ,Capim Macio,house
Ponta Negra  Natal - RN,R$ 400000,NotFound,2,2,4,290, Churrasqueira / Cozinha / Piscina / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Ponta Negra,house
PARNAMIRIM  Natal - RN,R$ 235000,NotFound,3,2,2,117, Cozinha / Piscina / Garagem / Quintal / Jardim ,PARNAMIRIM,house
Lagoa Nova  Natal - RN,R$ 380000,NotFound,4,1,2,300, Cozinha / Quintal / Area de servico ,Lagoa Nova,house
Avenida das Conchas  2167 - Ponta Negra  Natal - RN,R$ 650000,NotFound,3,1,5,693, Churrasqueira / Mobiliado ,Ponta Negra,house
PARNAMIRIM  Natal - RN,R$ 750000,NotFound,6,1,1,260, Cozinha / Area de servico ,PARNAMIRIM,house
Ponta Negra  Natal - RN,R$ 2300000,NotFound,4,1,5,670, Churrasqueira / Cozinha / Piscina / Quintal ,Ponta Negra,house
Lagoa Nova  Natal - RN,R$ 1000000,NotFound,3,1,NotFound,422, Piscina / Quintal ,Lagoa Nova,house
Capim Macio  Natal - RN,R$ 2300000,NotFound,6,1,9,560, Cozinha / Quintal / Area de servico ,Capim Macio,house
San Vale  Natal - RN,R$ 550000,NotFound,3,1,2,280, Churrasqueira / Circuito de Seguranca / Lavanderia / Piscina / Quintal / Jardim / Espaco verde / Parque / Area de servico ,San Vale,house
Lagoa Nova  Natal - RN,R$ 430000,NotFound,4,1,2,195, Cozinha / Quintal / Area de servico ,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 550000,NotFound,3,1,4,300, Cozinha / Lavanderia / Piscina / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Lagoa Nova,house
Tirol  Natal - RN,R$ 750000,NotFound,3,3,2,241, Cozinha / Area de servico ,Tirol,house
Lagoa Nova  Natal - RN,R$ 450000,NotFound,4,1,1,235, Cozinha / Area de servico ,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 350000,NotFound,5,2,3,320, Cozinha / Interfone / Quintal / Area de servico ,Lagoa Nova,house
PARNAMIRIM  Natal - RN,R$ 450000,NotFound,3,1,5,393, Cozinha / Sistema de alarme / Piscina / Garagem ,PARNAMIRIM,house
Lagoa Nova  Natal - RN,R$ 445000,NotFound,3,4,4,220,NotFound,Lagoa Nova,house
Rua Santa Tereza D'ï¿½vila - Candelï¿½ria  Natal - RN,R$ 330000,NotFound,3,3,2,240,NotFound,Candelaria,house
Lagoa Nova  Natal - RN,R$ 350000,NotFound,3,4,4,230, Area de servico ,Lagoa Nova,house
Ponta Negra  Natal - RN,R$ 360000,NotFound,3,1,3,157, Cozinha / Quintal / Area de servico ,Ponta Negra,house
Alecrim  Natal - RN,R$ 200000,NotFound,3,2,1,117, Area de servico ,Alecrim,house
Cidade Jardim  Natal - RN,R$ 600000,NotFound,3,1,4,290, Churrasqueira / Cozinha / Piscina / Quintal / Area de servico ,Cidade Jardim,house
Alecrim  Natal - RN,R$ 250000,NotFound,3,2,1,180, Area de servico / Cozinha / Quintal / Garagem ,Alecrim,house
Cidade Alta  Natal - RN,R$ 160000,NotFound,4,1,1,134,NotFound,Cidade Alta,house
Ponta Negra  Natal - RN,R$ 1850000,NotFound,4,NotFound,NotFound,360, Cozinha ,Ponta Negra,house
Capim Macio  Natal - RN,R$ 360000,NotFound,3,1,2,200, Piscina / Quintal / Jardim / Espaco verde / Parque / Area de servico ,Capim Macio,house
Capim Macio  Natal - RN,R$ 490000,NotFound,3,1,6,180, Cozinha / Area de servico ,Capim Macio,house
Ponta Negra  Natal - RN,R$ 760000,NotFound,3,4,10,357, Cozinha / Area de servico ,Ponta Negra,house
