adv_address,adv_sale,adv_condofee,adv_bed,adv_bath,adv_park,adv_size,features,district,re_type
Ponta Negra  Natal - RN,R$ 210000,R$ 800,2,1,1,56, Cozinha / Mobiliado / Piscina / Interfone / Garagem / Condomï¿½nio fechado / Varanda ,Ponta Negra,apartment
Rua Cearï¿½ Mirim  555 - Tirol  Natal - RN,R$ 1540000,NotFound,4,6,4,215, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a hospitais / Proximo a escola / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Cinema / Espaco teen / Piscina para adulto / Piscina infantil / Salao de jogos / Salao de jogos / Cinema / Recepï¿½ï¿½o / Sauna / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia ,Tirol,apartment
Ponta Negra  Natal - RN,R$ 350000,R$ 730,1,1,1,110, Ar-condicionado / Elevador / Mobiliado / Piscina ,Ponta Negra,apartment
Lagoa Nova  Natal - RN,R$ 260000,R$ 362,2,2,1,56,NotFound,Lagoa Nova,apartment
Cidade Satelite  Natal - RN,R$ 250000,R$ 280,2,1,1,55, Cozinha / Playground / Quadra poliesportiva / Piscina / Salao de jogos / Interfone / Garagem / Condomï¿½nio fechado / Terra / Ar-condicionado / Varanda ,Pitimbu,apartment
Rua Epitï¿½cio Andrade  1350 - Barro Vermelho  Natal - RN,R$ 296000,R$ 630,3,2,2,98, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Ar-condicionado / Mobiliado / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Area de servico / Vista exterior / Churrasqueira / Elevador / Piscina / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Mais de um andar / Gerador elï¿½trico / Recepï¿½ï¿½o ,Barro Vermelho,apartment
Capim Macio  Natal - RN,R$ 1350000,R$ 1.100,3,5,4,196, Churrasqueira / Sistema de alarme / Cozinha / Piscina / Vista para o mar / Espaco gourmet / Interfone / Piscina infantil / Playground / Salao de festas / Salao de jogos / Ar-condicionado / Varanda / Seguranï¿½a 24h / Area de servico ,Capim Macio,apartment
Avenida Prudente de Morais  70 - Lagoa Seca  Natal - RN,R$ 350000,NotFound,2,2,2,69, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Espaco teen / Espaco verde / Parque / Piscina para adulto / Piscina infantil / Salao de jogos / Salao de jogos / Recepï¿½ï¿½o / Serviï¿½os pï¿½blicos essenciais / Varanda / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Area de servico / Vista exterior / Aquecimento / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Varanda gourmet / Mais de um andar / Gerador elï¿½trico ,Lagoa Seca,apartment
Rua Praia de Camboinhas - Ponta Negra  Natal - RN,R$ 1500000,R$ 448,3,3,1,180, Varanda / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Seguranï¿½a 24h / Academia / Elevador / Churrasqueira / Espaco gourmet / Piscina / Sala de massagem / Varanda gourmet ,Ponta Negra,apartment
Barro Vermelho  Natal - RN,R$ 300000,R$ 550,2,2,2,85, Cozinha / Piscina / Interfone / Garagem / Condomï¿½nio fechado / Terra / Varanda ,Barro Vermelho,apartment
Avenida Governador Sï¿½lvio Pedroza  246 - Areia Preta  Natal - RN,R$ 2550000,NotFound,4,6,4,282, Academia / Salao de festas / Varanda / Mobiliado / Playground / Condomï¿½nio fechado / Jardim / Interfone / Perto de vias de acesso / Piscina / Elevador / Sistema de alarme / Ar-condicionado / Espaco gourmet / Seguranï¿½a 24h / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a hospitais / Depï¿½sito / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Lavanderia / Cozinha / Area de servico / Vista exterior / Aquecimento / Circuito de Seguranca / Gerador elï¿½trico / Mais de um andar / Varanda gourmet / Vista para o mar / Espelhos d'ï¿½gua / Quadra de squash / Spa / Serviï¿½os pï¿½blicos essenciais / Sauna / Garage band / Sala de massagem / Recepï¿½ï¿½o / Salao de jogos / Salao de jogos / Piscina infantil / Piscina para adulto / Churrasqueira ,Areia Preta,apartment
Rua Teatrologo Meira Pires  1993 - Capim Macio  Natal - RN,R$ 310000,R$ 240,3,2,2,128,NotFound,Capim Macio,apartment
Passagem Doutor Carlos Passos  1610 - Tirol  Natal - RN,R$ 450000,R$ 1.100,3,3,2,150, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Varanda / Depï¿½sito / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Lavanderia / Cozinha / Area de servico / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Churrasqueira / Elevador / Espaco gourmet / Academia / Salao de festas / Piscina / Salao de jogos / Jardim / Ar-condicionado ,Tirol,apartment
Capim Macio  Natal - RN,R$ 200000,R$ 480,2,2,1,53, Cozinha / Mobiliado / Gerador elï¿½trico / Quadra poliesportiva / Piscina / Interfone / Salao de jogos / Churrasqueira / Playground / Garagem / Condomï¿½nio fechado / Terra / Varanda ,Capim Macio,apartment
Rua Manoel Machado  358 - Petropolis  Natal - RN,R$ 800000,R$ 1.800,4,6,3,280, Elevador / Sistema de alarme / Proximo a shopping / Seguranï¿½a 24h / Piscina / Churrasqueira / Depï¿½sito / Playground / Jardim / Espaco gourmet / Quadra poliesportiva / Perto de vias de acesso / Salao de festas / Interfone / Condomï¿½nio fechado / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais ,Petropolis,apartment
Avenida Capitï¿½o-Mor Gouveia  1100 - Lagoa Seca  Natal - RN,R$ 325750,R$ 260,3,2,3,70, Seguranï¿½a 24h / Academia / Churrasqueira / Playground / Piscina / Quadra poliesportiva / Salao de jogos / Gramado / Sauna ,Lagoa Seca,apartment
Ponta Negra  Natal - RN,R$ 209000,R$ 240,2,1,1,55, Churrasqueira / Cozinha / Elevador / Piscina / Quadra poliesportiva / Salao de festas / Salao de jogos ,Ponta Negra,apartment
Rua Vereador Joï¿½o Alves da Silva Filho - Tirol  Natal - RN,R$ 300000,NotFound,2,2,2,60, Condomï¿½nio fechado / Quadra poliesportiva / Seguranï¿½a 24h / Proximo a shopping / Espaco gourmet / Perto de vias de acesso / Piscina / Elevador / Sistema de alarme / Interfone / Jardim / Churrasqueira / Academia / Playground / Salao de festas ,Tirol,apartment
Rua Alexandre Cï¿½mara  1895 - Capim Macio  Natal - RN,R$ 450000,R$ 700,3,4,2,98, Ar-condicionado / Churrasqueira / Cozinha / Elevador / Interfone / Piscina / Varanda / Area de servico ,Capim Macio,apartment
Rua Doutor Josï¿½ Bezerra  459 - Barro Vermelho  Natal - RN,R$ 526400,NotFound,3,2,2,90, Garagem / Aquecimento / Elevador / Churrasqueira / Espaco gourmet / Playground / Piscina / Quadra poliesportiva / Salao de jogos / Varanda gourmet ,Barro Vermelho,apartment
Rua Estudante Josï¿½ Francisco de Souza Filho - Capim Macio  Natal - RN,R$ 370000,NotFound,3,2,1,76, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Varanda / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Area de servico / Vista exterior / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Espaco teen / Espaco verde / Parque / Piscina para adulto / Piscina infantil / Salao de jogos / Salao de jogos / Recepï¿½ï¿½o / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Serviï¿½os pï¿½blicos essenciais / Varanda gourmet / Mais de um andar / Gerador elï¿½trico ,Capim Macio,apartment
Petropolis  Natal - RN,R$ 360000,R$ 1.000,3,3,2,130, Ar-condicionado / Cozinha / Elevador / Interfone / Sistema de alarme / Area de servico ,Petropolis,apartment
Planalto  Natal - RN,R$ 130000,NotFound,2,2,1,54, Garagem / Cozinha / Seguranï¿½a 24h / Interfone / Churrasqueira / Playground / Piscina / Varanda gourmet ,Planalto,apartment
Lagoa Nova  Natal - RN,R$ 470000,R$ 1.490,3,3,3,150, Churrasqueira / Cozinha / Elevador / Interfone / Piscina / Salao de festas / Salao de jogos / Area de servico ,Lagoa Nova,apartment
Avenida Deputado Antï¿½nio Florï¿½ncio de Queiroz  2995 - Ponta Negra  Natal - RN,R$ 350000,R$ 330,1,1,1,60, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Ar-condicionado / Mobiliado / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Churrasqueira / Elevador / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Piscina para adulto / Piscina infantil / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Gerador elï¿½trico / Mais de um andar / Vista exterior / Vista para o mar / Recepï¿½ï¿½o ,Ponta Negra,apartment
Avenida Engenheiro Roberto Freire  4382 - Ponta Negra  Natal - RN,R$ 430000,R$ 408,2,2,1,55, Condomï¿½nio fechado / Perto de vias de acesso / Espaco gourmet / Elevador / Proximo a shopping / Seguranï¿½a 24h / Sistema de alarme / Salao de festas / Varanda / Piscina / Academia / Ar-condicionado / Interfone / Mobiliado / Gerador elï¿½trico / Vista para o mar / Espelhos d'ï¿½gua / Recepï¿½ï¿½o / Piscina infantil / Piscina para adulto / Jardim / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Area de servico / Vista exterior / Lavanderia / Circuito de Seguranca / Vigia / Varanda gourmet / Mais de um andar ,Ponta Negra,apartment
Lagoa Nova  Natal - RN,R$ 465000,R$ 470,3,2,2,NotFound, Piscina ,Lagoa Nova,apartment
Rua Josï¿½ Aurino da Rocha - Lagoa Nova  Natal - RN,R$ 720000,NotFound,4,3,3,130, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Churrasqueira / Elevador / Academia / Salao de festas / Playground / Quadra poliesportiva / Salao de jogos / Salao de jogos / Piscina para adulto / Piscina infantil / Varanda / Garagem / Area de servico / Cozinha / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h ,Lagoa Nova,apartment
Avenida Governador Sï¿½lvio Pedroza  200 - Areia Preta  Natal - RN,R$ 275000,NotFound,2,1,1,89, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a hospitais / Depï¿½sito / Churrasqueira / Elevador / Academia / Salao de festas / Playground / Piscina para adulto / Salao de jogos / Cozinha / Lavanderia / Garagem / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Gerador elï¿½trico / Vista para o mar / Recepï¿½ï¿½o ,Areia Preta,apartment
Rua Missionï¿½rio Gunnar Vingren  1904 - Capim Macio  Natal - RN,R$ 550000,R$ 430,4,3,2,109, Seguranï¿½a 24h / Salao de festas / Quadra poliesportiva / Playground / Elevador / Espaco gourmet / Proximo a shopping / Churrasqueira / Condomï¿½nio fechado / Jardim / Perto de vias de acesso / Piscina / Sistema de alarme / Interfone / Academia / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais ,Capim Macio,apartment
Travessa Alda Ramalho Pereira - Tirol  Natal - RN,R$ 440000,NotFound,3,3,2,98, Playground / Proximo a shopping / Churrasqueira / Quadra poliesportiva / Elevador / Sistema de alarme / Espaco gourmet / Piscina / Interfone / Perto de vias de acesso / Condomï¿½nio fechado / Seguranï¿½a 24h / Salao de festas ,Tirol,apartment
Rua Desembargador Hemetï¿½rio Fernandes  1162 - Tirol  Natal - RN,R$ 700000,R$ 700,3,4,2,112, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Ar-condicionado / Varanda / Mobiliado / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Lavanderia / Cozinha / Area de servico / Vista exterior / Aquecimento / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Piscina para adulto / Piscina infantil / Recepï¿½ï¿½o / Sauna / Varanda gourmet / Mais de um andar / Gerador elï¿½trico ,Tirol,apartment
Petropolis  Natal - RN,R$ 550000,R$ 500,3,2,2,103, Seguranï¿½a 24h / Interfone / Espaco gourmet / Playground / Perto de vias de acesso / Churrasqueira / Salao de festas / Academia / Proximo a shopping / Jardim / Elevador / Piscina / Varanda / Quadra poliesportiva ,Petropolis,apartment
Morro Branco  Natal - RN,R$ 600000,R$ 800,3,4,2,260, Cozinha / Gerador elï¿½trico / Quadra poliesportiva / Piscina / Interfone / Salao de jogos / Churrasqueira / Playground / Garagem / Condomï¿½nio fechado / Terra / Varanda ,Morro Branco,apartment
Avenida Governador Sï¿½lvio Pedroza  1 - Areia Preta  Natal - RN,R$ 900000,R$ 2.500,4,6,3,317, Academia / Salao de festas / Churrasqueira / Playground / Condomï¿½nio fechado / Jardim / Interfone / Piscina / Perto de vias de acesso / Elevador / Sistema de alarme / Proximo a shopping / Quadra poliesportiva / Seguranï¿½a 24h / Depï¿½sito / Cozinha / Area de servico / Circuito de Seguranca / Gerador elï¿½trico / Serviï¿½os pï¿½blicos essenciais / Mais de um andar / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Piscina para adulto / Piscina infantil / Salao de jogos / Salao de jogos ,Areia Preta,apartment
Avenida dos Caiapï¿½s  123 - Pitimbu  Natal - RN,R$ 170000,NotFound,2,1,1,55, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Cozinha / Garagem / Area de servico / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Churrasqueira / Elevador / Jardim / Espaco gourmet / Playground / Piscina / Quadra poliesportiva ,Pitimbu,apartment
Rua Lafayete Lamartine  1880 - Candelï¿½ria  Natal - RN,R$ 799900,R$ 1.000,3,5,3,175, Churrasqueira / Cozinha / Elevador / Interfone / Piscina / Varanda / Escritï¿½rio / Area de servico ,Candelaria,apartment
Rua Desembargador Rï¿½gulo Tinoco  sn - Barro Vermelho  Natal - RN,R$ 400000,R$ 500,3,3,2,100, Quadra poliesportiva / Academia / Churrasqueira / Jardim / Elevador / Espaco gourmet / Piscina / Playground / Salao de festas ,Barro Vermelho,apartment
Ribeira  Natal - RN,R$ 250000,R$ 270,2,2,2,57, Cozinha / Vista para o mar / Gerador elï¿½trico / Playground / Piscina / Salao de jogos / Interfone / Churrasqueira / Garagem / Condomï¿½nio fechado / Terra / Varanda ,Ribeira,apartment
Rua Vereadora Maria Queiroz  92 - Lagoa Nova  Natal - RN,R$ 780000,R$ 700,3,5,3,130, Depï¿½sito / Garagem / Cozinha / Aquecimento / Seguranï¿½a 24h / Elevador / Churrasqueira / Playground / Piscina / Recepï¿½ï¿½o / Sala de massagem / Spa / Varanda gourmet / Sauna ,Lagoa Nova,apartment
Rua Osvaldo Fortes do Rï¿½go  155 - Ponta Negra  Natal - RN,R$ 250000,NotFound,2,1,1,53, Academia / Churrasqueira / Condomï¿½nio fechado / Piscina / Playground / Salao de festas / Seguranï¿½a 24h / Salao de jogos ,Ponta Negra,apartment
Rua Maria Auxiliadora - Tirol  Natal - RN,R$ 269900,NotFound,2,2,NotFound,56, Proximo a shopping / Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Espaco teen / Salao de jogos / Recepï¿½ï¿½o / Espaco verde / Parque / Varanda / Ar-condicionado / Mobiliado / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Area de servico / Vista exterior / Aquecimento / Serviï¿½os pï¿½blicos essenciais / Varanda gourmet / Mais de um andar / Gerador elï¿½trico / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia ,Tirol,apartment
Rua Alexandre Cï¿½mara - Capim Macio  Natal - RN,R$ 450000,R$ 530,3,3,2,92, Piscina / Churrasqueira / Academia / Proximo a shopping / Perto de vias de acesso / Salao de festas / Playground / Quadra poliesportiva / Ar-condicionado / Condomï¿½nio fechado / Varanda / Jardim / Espaco gourmet / Mobiliado ,Capim Macio,apartment
Capim Macio  Natal - RN,R$ 259000,R$ 260,2,1,1,55, Churrasqueira / Cozinha / Piscina / Espaco gourmet / Piscina infantil / Salao de festas / Academia / Salao de jogos / Seguranï¿½a 24h ,Capim Macio,apartment
Avenida Governador Sï¿½lvio Pedroza  150 - Areia Preta  Natal - RN,R$ 850000,R$ 998,3,5,2,164, Salao de festas / Proximo a shopping / Espaco gourmet / Condomï¿½nio fechado / Seguranï¿½a 24h / Interfone / Churrasqueira / Mobiliado / Piscina / Ar-condicionado / Jardim / Elevador / Perto de vias de acesso / Sistema de alarme / Playground ,Areia Preta,apartment
Avenida Capitï¿½o-Mor Gouveia - Lagoa Nova  Natal - RN,R$ 340000,R$ 346,3,3,2,90,NotFound,Lagoa Nova,apartment
Rua Desembargador Virgï¿½lio Dantas  760 - Barro Vermelho  Natal - RN,R$ 280000,R$ 480,3,2,1,63, Ar-condicionado / Condomï¿½nio fechado / Seguranï¿½a 24h / Proximo a shopping / Elevador / Interfone / Jardim / Salao de festas / Churrasqueira / Perto de vias de acesso / Piscina / Playground / Sistema de alarme ,Barro Vermelho,apartment
Tirol  Natal - RN,R$ 1200000,R$ 2.500,6,1,4,600, Cozinha / Interfone / Piscina / Churrasqueira / Playground / Garagem / Condomï¿½nio fechado / Terra / Varanda ,Tirol,apartment
Rua Antï¿½dio de Azevedo  1905 - Lagoa Nova  Natal - RN,R$ 850000,R$ 800,3,4,3,136, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Ar-condicionado / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Lavanderia / Cozinha / Area de servico / Vista exterior / Churrasqueira / Elevador / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Piscina para adulto / Piscina infantil / Salao de jogos / Salao de jogos / Recepï¿½ï¿½o / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Mais de um andar / Gerador elï¿½trico ,Lagoa Nova,apartment
Rua Leonora Armstrong  300 - Ponta Negra  Natal - RN,R$ 270000,R$ 320,2,2,1,57, Churrasqueira / Salao de festas / Mobiliado / Perto de vias de acesso / Condomï¿½nio fechado / Sistema de alarme / Seguranï¿½a 24h / Proximo a shopping / Ar-condicionado / Elevador / Piscina / Interfone / Varanda / Proximo a transporte pï¿½blico / Cabeamento estruturado / Garagem / Cozinha / Area de servico / Vista exterior / Piscina para adulto / Recepï¿½ï¿½o / Vista para o mar / Mais de um andar / Gerador elï¿½trico / Vigia / Circuito de Seguranca ,Ponta Negra,apartment
